Match	LatinskNavn_id	name	Classification	Trophy	Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species	Classification_1
Thalassiosira	-770	Thalassiosira_50-60_µm	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira 50-60 µm	Diatoms
Thalassiosira	-771	Thalassiosira_60-70_µm	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira 60-70 µm	Diatoms
Thalassiosira	-1046	Thalassiosira_70-90_µm	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira 70-90 µm	Diatoms
Thalassiosira	-945	Thalassiosira_7-12_µm	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira 7-12 µm	Diatoms
Thalassiosira	117574	Thalassiosira_angulata	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira angulata	Diatoms
Thalassiosira	117575	Thalassiosira_anguste-lineata	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira anguste-lineata	Diatoms
Thalassiosira	117576	Thalassiosira_antarctica	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira antarctica	Diatoms
Thalassiosira	-211	Thalassiosira_antarctica/gravida/rotula	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira antarctica/gravida/rotula	Diatoms
Thalassiosira	117578	Thalassiosira_bioculata	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira bioculata	Diatoms
Thalassiosira	117581	Thalassiosira_constricta	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira constricta	Diatoms
Thalassiosira	117585	Thalassiosira_gravida	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira gravida	Diatoms
Thalassiosira	117588	Thalassiosira_hyalina	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira hyalina	Diatoms
Thalassiosira	148839	Thalassiosira_levanderi	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira levanderi	Diatoms
Thalassiosira	117593	Thalassiosira_nordenskioeldii	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira nordenskioeldii	Diatoms
Thalassiosira	117598	Thalassiosira_pseudonana	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira pseudonana	Diatoms
Thalassiosira	117599	Thalassiosira_punctigera	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira punctigera	Diatoms
Thalassiosira	117600	Thalassiosira_rotula	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira rotula	Diatoms
Thalassiosira	-29	Thalassiosira_spp._10-20_µm	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira spp. 10-20 µm	Diatoms
Thalassiosira	-30	Thalassiosira_spp._20-40_µm	Ochrophyta	Phototroph	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira spp. 20-40 µm	Diatoms
Thalassiothrix	117689	Thalassiothrix_longissima	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Thalassiothrix	Thalassiothrix longissima	Diatoms
Thecat	-167	Thecat_Dino_10*5_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 10*5 µm	NA
Thecat	-168	Thecat_Dino_15*15_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 15*15 µm	NA
Thecat	-169	Thecat_Dino_20*10_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 20*10 µm	NA
Thecat	-170	Thecat_Dino_20*15_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 20*15 µm	NA
Thecat	-171	Thecat_Dino_20*20_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 20*20 µm	NA
Thecat	-172	Thecat_Dino_25*25_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 25*25 µm	NA
Thecat	-173	Thecat_Dino_30*20_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 30*20 µm	NA
Thecat	-174	Thecat_Dino_30*30_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 30*30 µm	NA
Thecat	-175	Thecat_Dino_40*20_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 40*20 µm	NA
Thecat	-176	Thecat_Dino_50*20_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 50*20 µm	NA
Thecat	-177	Thecat_Dino_50*30_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Thecat Dino 50*30 µm	NA
Tiarina	-1064	Tiarina_20-40x50-100_µm	Ciliophora	"NA"	Eukaryota	Alveolata	Ciliophora	Prostomatea_1	Prostomatea_1_X	Colepidae	Tiarina	Tiarina 20-40x50-100 µm	Ciliophora
Tiarina	147956	Tiarina_fusus	"NA"	"NA"	Eukaryota	Alveolata	Ciliophora	Prostomatea_2	Prostomatea_1_X	Colepidae	Tiarina	Tiarina fusus	NA
Tintinnidae	147304	Tintinnidae_(Familie)	Ciliophora	Heterotroph	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Tintinnidae_X	Tintinnidae (Familie)	Ciliophora
Tintinnidae	-772	Tintinnidae_45-60x70-90_µm	Ciliophora	Heterotroph	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Tintinnidae_X	Tintinnidae 45-60x70-90 µm	Ciliophora
Tintinnidae	-773	Tintinnidae_60-70x90-100_µm	Ciliophora	Heterotroph	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Tintinnidae_X	Tintinnidae 60-70x90-100 µm	Ciliophora
Tintinnidium	-774	Tintinnidium_60-70x90-100_µm	Ciliophora	Heterotroph	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Tintinnidiidae	Tintinnidium	Tintinnidium 60-70x90-100 µm	Ciliophora
Tintinnopsis	-775	Tintinnopsis_30-50_µm	Ciliophora	"NA"	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	TIN_01	Tintinnopsis_01	Tintinnopsis 30-50 µm	Ciliophora
Tintinnopsis	147864	Tintinnopsis_beroidea	"NA"	"NA"	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	TIN_01	Tintinnopsis_03	Tintinnopsis beroidea	NA
Tintinnopsis	147865	Tintinnopsis_campanula	"NA"	"NA"	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	TIN_01	Tintinnopsis_02	Tintinnopsis campanula	NA
Torodinium	118352	Torodinium_(Slekt)	Dinoflagellata	Mixotroph	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium (Slekt)	Dinoflagellata
Torodinium	-946	Torodinium_20-25x40-45_µm	Dinoflagellata	Mixotroph	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium 20-25x40-45 µm	Dinoflagellata
Torodinium_robustum	118353	Torodinium_robustum	Dinoflagellata	Mixotroph	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium robustum	Dinoflagellata
Torodinium	147793	Torodinium_teredo	Dinoflagellata	Mixotroph	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium teredo	Dinoflagellata
Trachelomonas	-776	Trachelomonas_10-20_µm	Euglenophyta	"NA"	Eukaryota	Excavata	Discoba	Euglenida	Euglenophyceae	Euglenaceae	Trachelomonas	Trachelomonas 10-20 µm	Euglenophyta
Trachelomonas	149865	Trachelomonas_volvocinopsis	"NA"	"NA"	Eukaryota	Excavata	Discoba	Euglenida	Euglenophyceae	Euglenaceae	Trachelomonas	Trachelomonas volvocinopsis	NA
Tripos	167798	Tripos_(Slekt)	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos (Slekt)	Dinoflagellata
Tripos	-1012	Tripos_25-35_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 25-35 µm	Dinoflagellata
Tripos	-947	Tripos_35-40_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 35-40 µm	Dinoflagellata
Tripos	-948	Tripos_40-45_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 40-45 µm	Dinoflagellata
Tripos	-949	Tripos_45-50_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 45-50 µm	Dinoflagellata
Tripos	-950	Tripos_45-55_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 45-55 µm	Dinoflagellata
Tripos	-951	Tripos_50-60_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 50-60 µm	Dinoflagellata
Tripos	-952	Tripos_55-65_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 55-65 µm	Dinoflagellata
Tripos	-1000	Tripos_60-70_µm	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos 60-70 µm	Dinoflagellata
Tripos	170727	Tripos_arcticus	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos arcticus	Dinoflagellata
Tripos	170728	Tripos_bucephalus	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos bucephalus	Dinoflagellata
Tripos_furca	168013	Tripos_furca	Dinoflagellata	Mixotroph	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos furca	Dinoflagellata
Tripos_fusus	168054	Tripos_fusus	Dinoflagellata	Mixotroph	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos fusus	Dinoflagellata
Tripos	168091	Tripos_horridum	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos horridum	Dinoflagellata
Tripos	168124	Tripos_lineatus	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos lineatus	Dinoflagellata
Tripos	168126	Tripos_longipes	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos longipes	Dinoflagellata
Tripos	168127	Tripos_macroceros	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos macroceros	Dinoflagellata
Tripos	167820	Tripos_muelleri_	Dinoflagellata	Dinoflagellate	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos muelleri	Dinoflagellata
Dinophyceae	-81	Ubestemte_atekate_dinoflagellater_<20_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte atekate dinoflagellater <20 µm	NA
Dinophyceae	-304	Ubestemte_atekate_dinoflagellater_>80_µm	Dinoflagellata	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte atekate dinoflagellater >80 µm	Dinoflagellata
Dinophyceae	-88	Ubestemte_atekate_dinoflagellater_20-40_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte atekate dinoflagellater 20-40 µm	NA
Dinophyceae	-93	Ubestemte_atekate_dinoflagellater_40-60_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte atekate dinoflagellater 40-60 µm	NA
Dinophyceae	-303	Ubestemte_atekate_dinoflagellater_60-80_µm	Dinoflagellata	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte atekate dinoflagellater 60-80 µm	Dinoflagellata
Ubestemte	-10	Ubestemte_cyster	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte cyster	NA
Ubestemte_flagellater_(alle_st‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√Ñ√∂‚àö‚Ä†‚àö¬Ærrelser)	-146	Ubestemte_flagellater_(alle_størrelser)	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater (alle størrelser)	NA
Ubestemte_flagellater_<5_¬¨¬µm	-105	Ubestemte_flagellater_<5_µm	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater <5 µm	NA
Ubestemte_flagellater_>5_¬¨¬µm	-106	Ubestemte_flagellater_>5_µm	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater >5 µm	NA
Ubestemte_flagellater_10-15_¬¨¬µm	-27	Ubestemte_flagellater_10-15_µm	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater 10-15 µm	NA
Ubestemte_flagellater_15-20_¬¨¬µm	-260	Ubestemte_flagellater_15-20_µm	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater 15-20 µm	NA
Ubestemte_flagellater_20-30_¬¨¬µm	-271	Ubestemte_flagellater_20-30_µm	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater 20-30 µm	NA
Ubestemte_flagellater_5-10_¬¨¬µm	-147	Ubestemte_flagellater_5-10_µm	"NA"	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Ubestemte flagellater 5-10 µm	NA
Ubestemte_pennate_diatomeer_(Pennales)	-107	Ubestemte_pennate_diatomeer_(Pennales)	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Pennate	Pennate_X	Ubestemte pennate diatomeer (Pennales)	Diatoms
Ubestemte_pennate_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_100-150_¬¨¬µm	-142	Ubestemte_pennate_diatoméer_100-150_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Pennate	Pennate_X	Ubestemte pennate diatoméer 100-150 µm	Diatoms
Ubestemte_pennate_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_20-50_¬¨¬µm	-140	Ubestemte_pennate_diatoméer_20-50_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Pennate	Pennate_X	Ubestemte pennate diatoméer 20-50 µm	Diatoms
Ubestemte_pennate_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_50-100_¬¨¬µm	-141	Ubestemte_pennate_diatoméer_50-100_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Pennate	Pennate_X	Ubestemte pennate diatoméer 50-100 µm	Diatoms
Ubestemte_sentriske_diatomeer_(Centrales)	-108	Ubestemte_sentriske_diatomeer_(Centrales)	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatomeer (Centrales)	Diatoms
Ubestemte_sentriske_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_<5_¬¨¬µm	-202	Ubestemte_sentriske_diatoméer_<5_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatoméer <5 µm	Diatoms
Ubestemte_sentriske_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_10-20_¬¨¬µm	-204	Ubestemte_sentriske_diatoméer_10-20_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatoméer 10-20 µm	Diatoms
Ubestemte_sentriske_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_20-40_¬¨¬µm	-205	Ubestemte_sentriske_diatoméer_20-40_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatoméer 20-40 µm	Diatoms
Ubestemte_sentriske_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_40-60_¬¨¬µm	-206	Ubestemte_sentriske_diatoméer_40-60_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatoméer 40-60 µm	Diatoms
Ubestemte_sentriske_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_5-10_¬¨¬µm	-203	Ubestemte_sentriske_diatoméer_5-10_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatoméer 5-10 µm	Diatoms
Ubestemte_sentriske_diatom‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©er_60-80_¬¨¬µm	-207	Ubestemte_sentriske_diatoméer_60-80_µm	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Ubestemte sentriske diatoméer 60-80 µm	Diatoms
Ubestemte_tekate_dinoflagellater__20-40_¬¨¬µm	-115	Ubestemte_tekate_dinoflagellater__20-40_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte tekate dinoflagellater  20-40 µm	NA
Ubestemte_tekate_dinoflagellater_<20_¬¨¬µm	-101	Ubestemte_tekate_dinoflagellater_<20_µm	"NA"	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte tekate dinoflagellater <20 µm	NA
Ubestemte_tekate_dinoflagellater_40-60_¬¨¬µm	-301	Ubestemte_tekate_dinoflagellater_40-60_µm	Dinoflagellata	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte tekate dinoflagellater 40-60 µm	Dinoflagellata
Ubestemte_tekate_dinoflagellater_60-80_¬¨¬µm	-302	Ubestemte_tekate_dinoflagellater_60-80_µm	Dinoflagellata	"NA"	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Ubestemte tekate dinoflagellater 60-80 µm	Dinoflagellata
Ulnaria	117660	Ulnaria_delicatissima	"NA"	"NA"	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Ulnaria	Ulnaria delicatissima	Diatoms
Unicell_<2_¬¨¬µm	-777	Unicell_<2_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell <2 µm	Eukaryota_X
Unicell_10-15_¬¨¬µm	-778	Unicell_10-15_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 10-15 µm	Eukaryota_X
Unicell_15-20_¬¨¬µm	-779	Unicell_15-20_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 15-20 µm	Eukaryota_X
Unicell_20-40_¬¨¬µm	-780	Unicell_20-40_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 20-40 µm	Eukaryota_X
Unicell_2-3_¬¨¬µm	-781	Unicell_2-3_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 2-3 µm	Eukaryota_X
Unicell_2-5_¬¨¬µm	-954	Unicell_2-5_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 2-5 µm	Eukaryota_X
Unicell_3-5_¬¨¬µm	-782	Unicell_3-5_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 3-5 µm	Eukaryota_X
Unicell_40-60_¬¨¬µm	-955	Unicell_40-60_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 40-60 µm	Eukaryota_X
Unicell_5-7_¬¨¬µm	-783	Unicell_5-7_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 5-7 µm	Eukaryota_X
Unicell_7-10_¬¨¬µm	-784	Unicell_7-10_µm	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicell 7-10 µm	Eukaryota_X
Unicells_and_flagellates_species_incertae_sedis	-994	Unicells_and_flagellates_species_incertae_sedis	Eukaryota_X	"NA"	Eukaryota	Eukaryota_X	Eukaryota_XX	Eukaryota_XXX	Eukaryota_XXXX	Eukaryota_XXXXXX	Eukaryota_XXXXX	Unicells and flagellates species incertae sedis	Eukaryota_X
